user_id,cart_value,items,time_of_day,user_history,offer_shown,reward
6044,4465.76,Jeans,morning,4,20% discount,0
6045,4175.98,Adidas Running Shoes,evening,6,10% discount,1
6046,5432.19,Wristband,afternoon,1,20% discount,1
6047,3205.32,Backpack,morning,3,20% discount,0
6048,10534.6,Nike Shoes|Phone Case,afternoon,5,5% discount,0
6049,7660.53,Sports Cap,night,5,5% discount,0
6050,5796.76,Phone Case,afternoon,4,10% discount,1
6051,2201.91,Sports Cap,afternoon,6,Free Shipping,0
6052,3865.89,Backpack,night,9,Free Shipping,0
6053,2716.16,Earbuds,morning,2,5% discount,0
6054,8679.41,Puma Sneakers,evening,3,5% discount,0
6055,6010.59,Jeans,night,7,10% discount,1
6056,2170.73,Jacket,afternoon,4,10% discount,1
6057,2289.48,Cushion,afternoon,7,5% discount,0
6058,8934.62,Adidas Running Shoes,morning,4,20% discount,0
6059,6524.89,Sports Cap,afternoon,8,5% discount,0
6060,2514.0,Earbuds,afternoon,7,20% discount,0
6061,5859.03,Phone Case,morning,5,Free Shipping,1
6062,5038.76,Jeans,night,4,10% discount,1
6063,4854.42,Wristband,night,8,10% discount,0
6064,4224.34,T-Shirt,night,9,20% discount,1
6065,8856.9,Jeans|Nike Shoes,night,9,20% discount,1
6066,1602.86,Nike Shoes,night,10,20% discount,0
6067,9043.09,Phone Case,afternoon,7,20% discount,0
6068,9985.41,T-Shirt,evening,9,10% discount,1
6069,9306.35,Adidas Running Shoes,night,2,10% discount,1
6070,6229.79,Earbuds,afternoon,5,5% discount,0
6071,3754.76,Coffee Mug,morning,3,10% discount,1
6072,2195.57,Wristband,afternoon,5,10% discount,0
6073,7457.2,Coffee Mug,morning,3,5% discount,1
6074,10957.3,Earbuds|T-Shirt|Backpack,morning,0,10% discount,1
6075,9871.48,Earbuds|T-Shirt,afternoon,6,10% discount,0
6076,2896.66,Earbuds,morning,0,10% discount,0
6077,8272.84,Jacket|Nike Shoes,morning,7,20% discount,1
6078,5931.47,Coffee Mug,afternoon,2,Free Shipping,1
6079,5816.82,Phone Case,evening,10,5% discount,0
6080,9784.61,Jeans|T-Shirt,morning,0,10% discount,0
6081,10669.53,Puma Sneakers|Wristband|Sports Cap,afternoon,6,5% discount,0
6082,7286.35,Wristband,evening,1,20% discount,1
6083,10885.28,Phone Case|Sports Cap|Cushion,evening,7,Free Shipping,1
6084,6990.03,Puma Sneakers|Sports Cap,afternoon,6,20% discount,0
6085,17856.52,Puma Sneakers|Earbuds|Adidas Running Shoes,morning,5,Free Shipping,1
6086,8939.69,Cushion|Nike Shoes,afternoon,4,Free Shipping,0
6087,7970.1,Wristband,afternoon,4,10% discount,1
6088,14313.3,Jeans|Earbuds,night,2,5% discount,0
6089,9139.96,Nike Shoes|Phone Case,morning,0,Free Shipping,0
6090,8536.31,Wristband,morning,0,20% discount,1
6091,15836.36,Wristband|Cushion,morning,8,5% discount,0
6092,9280.8,Wristband|Sports Cap,evening,7,5% discount,0
6093,12253.0,Jacket|Phone Case,morning,1,5% discount,1
6094,6912.59,Backpack,afternoon,6,Free Shipping,1
6095,8462.68,T-Shirt|Adidas Running Shoes,night,2,Free Shipping,0
6096,8149.14,Cushion|Nike Shoes|Wristband,evening,1,Free Shipping,0
6097,9310.87,T-Shirt|Earbuds,night,2,5% discount,1
6098,2784.84,Coffee Mug,afternoon,5,10% discount,1
6099,6623.74,Sports Cap,evening,7,20% discount,1
6100,13524.98,Sports Cap|Cushion,night,2,5% discount,0
6101,4923.88,T-Shirt|Backpack,evening,4,10% discount,1
6102,9760.59,Backpack|Nike Shoes|Earbuds,afternoon,7,20% discount,0
6103,9215.52,Backpack,afternoon,3,20% discount,1
6104,8516.33,Cushion|Wristband,evening,3,10% discount,0
6105,3534.32,Cushion,morning,0,Free Shipping,0
6106,13425.5,Jacket|Coffee Mug,morning,4,5% discount,0
6107,1438.07,Phone Case,morning,3,Free Shipping,0
6108,7088.6,Sports Cap,evening,7,10% discount,0
6109,5704.26,Coffee Mug,afternoon,3,10% discount,1
6110,11323.97,Puma Sneakers|Cushion,morning,1,Free Shipping,0
6111,8046.01,Jeans,evening,2,5% discount,0
6112,17382.14,Jeans|Earbuds,night,1,5% discount,0
6113,5147.56,Puma Sneakers|Phone Case,evening,5,Free Shipping,1
6114,2247.45,T-Shirt,night,8,5% discount,1
6115,3234.24,Wristband,morning,6,20% discount,0
6116,5724.32,Jacket,morning,9,Free Shipping,1
6117,4221.12,T-Shirt,afternoon,10,20% discount,0
6118,4990.56,Sports Cap,evening,8,10% discount,0
6119,3797.01,Sports Cap,evening,0,Free Shipping,1
6120,9765.53,Phone Case,evening,4,Free Shipping,0
6121,8396.79,T-Shirt,afternoon,7,Free Shipping,1
6122,11620.55,Nike Shoes|Earbuds,morning,7,10% discount,0
6123,7306.21,Earbuds|Adidas Running Shoes,night,5,20% discount,0
6124,9512.74,Jacket|Cushion,afternoon,4,20% discount,1
6125,14307.34,Earbuds|Jeans|Adidas Running Shoes,evening,1,Free Shipping,0
6126,21279.84,T-Shirt|Phone Case|Coffee Mug,night,10,5% discount,0
6127,5492.77,Jacket|Earbuds,afternoon,6,5% discount,0
6128,1486.97,Sports Cap,evening,6,Free Shipping,0
6129,2992.78,Coffee Mug,afternoon,10,10% discount,0
6130,12700.77,Phone Case|Cushion|Jacket,evening,9,Free Shipping,1
6131,3461.06,Puma Sneakers,evening,2,20% discount,1
6132,6417.43,Phone Case,morning,9,Free Shipping,1
6133,4775.7,Cushion,night,8,5% discount,1
6134,5658.85,Backpack,evening,9,Free Shipping,0
6135,8420.78,Jacket,evening,8,5% discount,0
6136,3631.08,T-Shirt,afternoon,2,20% discount,0
6137,9142.93,Adidas Running Shoes|Sports Cap,morning,10,Free Shipping,0
6138,21334.16,Earbuds|Adidas Running Shoes|T-Shirt,morning,5,10% discount,1
6139,5010.88,Jacket,night,9,20% discount,0
6140,9207.75,Wristband|Puma Sneakers,night,4,20% discount,1
6141,10563.55,Jacket|Jeans,afternoon,6,10% discount,1
6142,13284.46,Jacket|Puma Sneakers,evening,4,5% discount,0
6143,6618.33,T-Shirt,afternoon,4,Free Shipping,0
6144,9297.84,Cushion,morning,0,Free Shipping,0
6145,9616.08,Earbuds|Adidas Running Shoes,morning,10,10% discount,0
6146,2969.93,T-Shirt,evening,9,10% discount,0
6147,1979.82,Sports Cap,afternoon,3,20% discount,0
6148,3645.74,T-Shirt,afternoon,4,5% discount,0
6149,3656.44,Earbuds,morning,9,Free Shipping,1
6150,5707.85,T-Shirt,afternoon,5,5% discount,0
6151,12671.05,Cushion|Coffee Mug,night,0,Free Shipping,1
6152,14235.86,Jeans|Jeans,morning,9,20% discount,0
6153,14706.89,Earbuds|T-Shirt,afternoon,5,Free Shipping,0
6154,21534.29,Jeans|Earbuds|Wristband,afternoon,3,5% discount,0
6155,3600.69,Cushion,morning,10,Free Shipping,0
6156,5993.97,Sports Cap,afternoon,1,10% discount,1
6157,12403.95,Jeans|Sports Cap|Phone Case,night,3,10% discount,1
6158,8525.04,Jacket,night,5,Free Shipping,1
6159,7036.19,Sports Cap,night,4,5% discount,0
6160,8937.53,Jeans,evening,10,10% discount,1
6161,6059.82,Nike Shoes|Jacket,afternoon,5,Free Shipping,1
6162,9818.26,Earbuds|Wristband,afternoon,5,Free Shipping,1
6163,4183.25,Jacket,morning,7,10% discount,0
6164,7165.91,Sports Cap,night,3,5% discount,0
6165,7372.4,Coffee Mug,night,10,Free Shipping,1
6166,2267.84,Sports Cap,night,2,10% discount,0
6167,7380.16,T-Shirt,afternoon,7,5% discount,0
6168,8305.01,Earbuds,evening,3,Free Shipping,0
6169,4650.58,Phone Case|Coffee Mug,morning,6,10% discount,0
6170,13772.75,Jeans|Nike Shoes,evening,4,20% discount,1
6171,1274.09,Cushion,evening,9,Free Shipping,0
6172,4161.33,Coffee Mug,morning,5,Free Shipping,1
6173,6346.09,T-Shirt,night,8,Free Shipping,0
6174,4937.43,Cushion,afternoon,9,10% discount,1
6175,2588.41,Jeans|Cushion,evening,8,20% discount,1
6176,9560.9,Backpack|Earbuds,afternoon,1,10% discount,0
6177,11771.52,Sports Cap|Earbuds,night,1,20% discount,0
6178,14462.22,Wristband|Nike Shoes,afternoon,0,Free Shipping,1
6179,11593.62,Puma Sneakers|Phone Case,night,4,10% discount,0
6180,1421.14,Cushion,night,0,20% discount,0
6181,9917.96,Wristband,morning,10,10% discount,0
6182,6236.65,Puma Sneakers,night,10,Free Shipping,0
6183,10003.21,Coffee Mug|Earbuds,morning,7,Free Shipping,1
6184,5287.8,Jacket,morning,8,Free Shipping,0
6185,1406.23,Nike Shoes,morning,4,Free Shipping,0
6186,6644.76,Jeans,evening,1,Free Shipping,1
6187,4686.77,Phone Case,morning,1,5% discount,0
6188,8825.67,Wristband,morning,0,10% discount,0
6189,11377.79,Adidas Running Shoes|Jacket,morning,9,5% discount,0
6190,5606.07,Cushion,evening,0,Free Shipping,0
6191,7659.7,T-Shirt,evening,1,Free Shipping,1
6192,14292.11,Adidas Running Shoes|Coffee Mug,night,4,5% discount,0
6193,22976.68,Cushion|Adidas Running Shoes|Phone Case,night,6,20% discount,1
6194,10911.28,Backpack|Nike Shoes,night,9,5% discount,0
6195,8552.7,Adidas Running Shoes,night,0,Free Shipping,0
6196,11344.54,Earbuds|Cushion,morning,3,20% discount,1
6197,5462.66,Coffee Mug,afternoon,0,10% discount,0
6198,8465.94,Coffee Mug|Coffee Mug,afternoon,9,5% discount,1
6199,4924.53,T-Shirt,evening,6,5% discount,0
6200,9144.42,Jeans|Backpack,night,1,Free Shipping,1
6201,16802.54,Cushion|Puma Sneakers,evening,0,10% discount,0
6202,10847.77,Earbuds|Jeans,night,1,20% discount,1
6203,4211.29,Phone Case,morning,0,Free Shipping,0
6204,2711.25,Earbuds,morning,0,10% discount,0
6205,1240.37,Adidas Running Shoes,afternoon,1,Free Shipping,0
6206,2182.07,Sports Cap,afternoon,8,Free Shipping,0
6207,4936.65,Wristband,afternoon,2,5% discount,0
6208,5317.92,Jeans|Puma Sneakers,night,3,10% discount,1
6209,10609.55,Earbuds|Earbuds,night,6,Free Shipping,1
6210,9009.94,Cushion,morning,5,Free Shipping,0
6211,1713.01,Backpack,evening,4,20% discount,1
6212,3135.11,Backpack,afternoon,7,Free Shipping,0
6213,8973.51,Nike Shoes|Backpack,morning,5,Free Shipping,0
6214,16908.5,Nike Shoes|Jacket|Jeans,evening,10,10% discount,0
6215,5936.79,Jeans,evening,2,5% discount,0
6216,20313.28,Sports Cap|Adidas Running Shoes|Puma Sneakers,night,2,5% discount,0
6217,8404.61,Phone Case,evening,1,Free Shipping,0
6218,7836.76,Backpack,night,5,Free Shipping,0
6219,18245.69,Phone Case|Puma Sneakers,evening,9,10% discount,1
6220,5200.99,Phone Case|Jacket,morning,7,10% discount,1
6221,7757.18,Cushion|Jacket,evening,1,5% discount,1
6222,7777.12,T-Shirt,evening,5,10% discount,1
6223,2239.85,Coffee Mug,afternoon,3,10% discount,0
6224,3369.34,Phone Case,evening,9,20% discount,0
6225,15088.99,Jeans|Puma Sneakers,afternoon,9,20% discount,0
6226,10922.32,Jeans|T-Shirt,afternoon,3,Free Shipping,1
6227,4929.9,Wristband|Cushion,night,6,Free Shipping,0
6228,6708.93,Coffee Mug,morning,4,5% discount,1
6229,5716.48,Cushion,afternoon,0,Free Shipping,0
6230,6357.9,Jeans,evening,3,Free Shipping,1
6231,6239.79,T-Shirt|Coffee Mug,afternoon,8,20% discount,0
6232,9439.4,Puma Sneakers,afternoon,4,5% discount,0
6233,9570.13,Nike Shoes,evening,3,20% discount,0
6234,23544.02,Phone Case|Cushion|Nike Shoes,morning,2,10% discount,0
6235,11643.92,Wristband|Sports Cap|T-Shirt,afternoon,6,20% discount,1
6236,6739.06,Adidas Running Shoes|Wristband,morning,3,10% discount,1
6237,10960.12,Jeans|Jeans,afternoon,2,10% discount,1
6238,5739.05,Jacket,morning,10,10% discount,0
6239,4443.1,Puma Sneakers,afternoon,5,10% discount,0
6240,4558.76,Earbuds|Sports Cap,afternoon,1,10% discount,0
6241,6535.79,Cushion,afternoon,4,10% discount,0
6242,8795.0,Nike Shoes,night,8,Free Shipping,1
6243,11002.64,Wristband|Wristband,morning,0,Free Shipping,0
6244,5312.12,Cushion,night,9,20% discount,1
6245,6484.83,Cushion,evening,4,5% discount,0
6246,7728.96,Jeans|Sports Cap,afternoon,7,20% discount,1
6247,10811.47,Phone Case|Sports Cap|Earbuds,night,4,Free Shipping,1
6248,9367.27,Nike Shoes,morning,0,Free Shipping,0
6249,18802.17,Cushion|Earbuds,evening,7,10% discount,0
6250,3688.59,Puma Sneakers,afternoon,7,5% discount,1
6251,5785.51,Phone Case,evening,8,5% discount,0
6252,7476.54,Cushion,afternoon,8,10% discount,0
6253,4271.81,Jacket,night,9,10% discount,0
6254,2479.55,Sports Cap,afternoon,0,10% discount,0
6255,6826.55,Adidas Running Shoes|Jeans,evening,7,20% discount,1
6256,6650.92,Puma Sneakers,afternoon,4,20% discount,0
6257,7748.53,Cushion,afternoon,1,5% discount,0
6258,10459.98,Wristband|Cushion,night,7,Free Shipping,0
6259,4749.25,Adidas Running Shoes,morning,6,5% discount,0
6260,9486.43,Adidas Running Shoes|Puma Sneakers,morning,4,10% discount,0
6261,7942.89,Jeans,evening,9,Free Shipping,0
6262,9207.22,Adidas Running Shoes,morning,10,20% discount,1
6263,9494.99,Coffee Mug|Nike Shoes,evening,4,Free Shipping,0
6264,1759.9,Wristband,morning,2,10% discount,1
6265,5499.17,Backpack,evening,7,Free Shipping,0
6266,13817.46,Nike Shoes|Jeans,evening,2,5% discount,0
6267,13187.53,Sports Cap|T-Shirt|Jeans,night,1,5% discount,1
6268,1098.98,Backpack,evening,10,20% discount,0
6269,8675.71,Backpack,evening,8,Free Shipping,0
6270,4731.5,Coffee Mug,evening,1,20% discount,0
6271,14426.2,Cushion|Phone Case|Jeans,morning,8,10% discount,0
6272,5033.54,Phone Case|Cushion,evening,4,20% discount,1
6273,6882.54,Sports Cap,afternoon,1,Free Shipping,0
6274,8297.52,Adidas Running Shoes|Jeans,morning,5,10% discount,0
6275,4987.17,T-Shirt|Sports Cap,evening,3,20% discount,1
6276,12844.77,Cushion|Jacket,morning,2,20% discount,1
6277,4193.46,Adidas Running Shoes,evening,7,20% discount,0
6278,19213.6,Jeans|Coffee Mug|Backpack,afternoon,0,Free Shipping,0
6279,13120.19,Puma Sneakers|Puma Sneakers|Cushion,night,1,10% discount,0
6280,9163.27,Adidas Running Shoes,night,10,Free Shipping,1
6281,16532.49,Jacket|Puma Sneakers,evening,2,20% discount,1
6282,5593.06,Nike Shoes,afternoon,6,20% discount,1
6283,3337.86,Sports Cap,night,2,5% discount,0
6284,11907.07,Wristband|Cushion,afternoon,10,10% discount,1
6285,19574.44,Coffee Mug|Wristband|Coffee Mug,morning,7,Free Shipping,0
6286,3522.54,Adidas Running Shoes|T-Shirt,morning,6,20% discount,1
6287,7999.77,Cushion,morning,2,10% discount,1
6288,5311.18,Coffee Mug,morning,9,10% discount,0
6289,9831.57,Backpack,night,5,10% discount,0
6290,12595.49,Jacket|Sports Cap,afternoon,1,10% discount,0
6291,6319.12,Earbuds|Jeans,afternoon,7,10% discount,0
6292,5938.22,Jacket,evening,1,20% discount,1
6293,14472.06,Wristband|Cushion,night,7,20% discount,1
6294,11656.06,Sports Cap|Puma Sneakers|Sports Cap,evening,5,20% discount,1
6295,5854.32,Puma Sneakers,night,10,Free Shipping,1
6296,8040.03,Sports Cap|Backpack,night,8,Free Shipping,0
6297,1802.27,Wristband,afternoon,9,5% discount,0
6298,4442.98,Nike Shoes,night,9,10% discount,0
6299,12971.34,Phone Case|Backpack|Jeans,morning,6,Free Shipping,0
6300,9587.12,Backpack|Backpack,evening,4,20% discount,0
6301,12577.21,Jacket|Cushion,afternoon,6,10% discount,1
6302,13228.87,Jeans|Jeans,night,4,10% discount,1
6303,1655.41,Cushion,evening,6,20% discount,0
6304,10843.66,Earbuds|Jeans,night,6,Free Shipping,0
6305,6435.13,Coffee Mug,night,4,5% discount,1
6306,8524.83,Backpack,afternoon,10,20% discount,0
6307,3441.97,Cushion,morning,3,Free Shipping,0
6308,14412.67,Jeans|Backpack|Earbuds,evening,8,10% discount,1
6309,4424.07,Earbuds,morning,4,10% discount,1
6310,14879.15,Wristband|Cushion,night,0,10% discount,0
6311,19568.94,Phone Case|T-Shirt,afternoon,5,Free Shipping,0
6312,14454.03,Sports Cap|T-Shirt,evening,10,5% discount,0
6313,4637.76,T-Shirt,afternoon,6,5% discount,1
6314,7602.12,Phone Case,evening,8,5% discount,0
6315,2829.27,Wristband,night,10,10% discount,1
6316,5075.55,Cushion,night,10,5% discount,1
6317,8268.01,Coffee Mug,evening,3,20% discount,0
6318,14684.24,Phone Case|Earbuds|T-Shirt,morning,9,Free Shipping,1
6319,8977.93,T-Shirt,morning,10,10% discount,1
6320,7617.28,Earbuds,night,6,Free Shipping,0
6321,3316.3,Backpack,evening,2,5% discount,0
6322,3200.57,Nike Shoes,afternoon,6,10% discount,0
6323,9228.96,Backpack,night,0,10% discount,0
6324,8338.01,Jacket,evening,9,5% discount,0
6325,10085.06,Cushion|Puma Sneakers,afternoon,9,20% discount,1
6326,1956.09,Adidas Running Shoes,evening,5,5% discount,0
6327,8607.2,T-Shirt,morning,4,20% discount,1
6328,12451.71,Earbuds|Phone Case,morning,7,Free Shipping,0
6329,1259.0,Puma Sneakers,evening,9,5% discount,0
6330,9415.15,Sports Cap,evening,2,Free Shipping,0
6331,4429.86,Nike Shoes,morning,1,20% discount,1
6332,14968.49,Sports Cap|Wristband,evening,0,Free Shipping,1
6333,8185.34,Jeans|Cushion,afternoon,3,Free Shipping,0
6334,5391.45,Jeans,night,3,Free Shipping,1
6335,6436.89,T-Shirt,night,6,20% discount,1
6336,6633.33,Wristband,afternoon,2,20% discount,0
6337,9105.96,Cushion|Earbuds,morning,5,Free Shipping,1
6338,7070.98,Nike Shoes,morning,1,Free Shipping,0
6339,4370.16,Backpack,afternoon,10,5% discount,0
6340,1163.82,T-Shirt,afternoon,7,Free Shipping,0
6341,5866.86,Earbuds,evening,5,Free Shipping,1
6342,6087.07,Puma Sneakers,evening,5,Free Shipping,1
6343,3785.8,Puma Sneakers,morning,0,Free Shipping,0
6344,12523.78,Coffee Mug|Wristband,night,6,Free Shipping,0
6345,13148.9,Sports Cap|Backpack,morning,2,5% discount,0
6346,19163.84,Jeans|Puma Sneakers,afternoon,8,Free Shipping,1
6347,2935.16,Phone Case,morning,0,Free Shipping,0
6348,1007.27,Phone Case,night,4,10% discount,0
6349,5269.56,T-Shirt,morning,5,20% discount,0
6350,8137.86,Wristband|Phone Case,night,5,20% discount,0
6351,4285.12,T-Shirt,evening,9,20% discount,1
6352,9631.77,Wristband,night,4,10% discount,0
6353,2004.39,Coffee Mug,morning,5,5% discount,0
6354,8825.86,Earbuds|Cushion,evening,10,10% discount,0
6355,5947.24,Adidas Running Shoes,morning,10,Free Shipping,0
6356,15587.62,T-Shirt|Jacket,evening,9,20% discount,1
6357,12401.93,Cushion|T-Shirt,afternoon,7,Free Shipping,0
6358,5780.79,T-Shirt,morning,4,Free Shipping,1
6359,6209.64,Nike Shoes,morning,6,20% discount,0
6360,7190.26,Jacket|Phone Case|Puma Sneakers,afternoon,0,10% discount,1
6361,11196.03,Adidas Running Shoes|Cushion,afternoon,4,10% discount,0
6362,7577.71,Backpack,morning,0,20% discount,1
6363,13742.12,Nike Shoes|Nike Shoes,evening,3,5% discount,0
6364,3520.67,Puma Sneakers,evening,9,Free Shipping,0
6365,3024.45,Nike Shoes,morning,1,20% discount,0
6366,19953.78,Phone Case|Coffee Mug|Jacket,night,10,Free Shipping,0
6367,14094.34,Puma Sneakers|Jeans,afternoon,4,Free Shipping,1
6368,4486.1,Earbuds,afternoon,5,5% discount,0
6369,9156.1,Backpack,evening,10,20% discount,1
6370,16115.55,T-Shirt|Jacket,afternoon,7,Free Shipping,0
6371,6645.48,Jacket,evening,1,Free Shipping,0
6372,14906.69,Cushion|T-Shirt,morning,1,5% discount,0
6373,13859.89,Jeans|Wristband,morning,9,5% discount,0
6374,2681.87,Earbuds,afternoon,7,20% discount,0
6375,15062.18,Sports Cap|Puma Sneakers|Earbuds,evening,6,5% discount,1
6376,4815.24,Phone Case,afternoon,10,Free Shipping,0
6377,19579.24,T-Shirt|Phone Case|Wristband,morning,1,10% discount,1
6378,15118.36,Backpack|Wristband,evening,0,Free Shipping,1
6379,18114.81,Coffee Mug|Cushion|Cushion,evening,4,Free Shipping,0
6380,10804.78,Cushion|Cushion,evening,2,10% discount,0
6381,13906.5,Adidas Running Shoes|Coffee Mug|Jacket,night,2,5% discount,0
6382,12108.87,T-Shirt|Wristband,night,1,10% discount,0
6383,7027.74,Cushion,morning,8,20% discount,0
6384,8820.72,Phone Case,evening,3,20% discount,0
6385,16936.94,Earbuds|Wristband,night,9,10% discount,0
6386,1297.7,T-Shirt,evening,7,10% discount,0
6387,2112.87,T-Shirt,night,6,20% discount,0
6388,9810.66,Earbuds|Jacket,morning,6,5% discount,0
6389,11342.94,Nike Shoes|Backpack,morning,1,20% discount,1
6390,3890.87,Cushion,afternoon,8,5% discount,0
6391,9115.16,Cushion,morning,1,20% discount,0
6392,16896.69,Phone Case|Sports Cap|Jeans,afternoon,2,10% discount,0
6393,5595.95,Backpack,afternoon,5,10% discount,0
6394,9995.66,Puma Sneakers,afternoon,0,5% discount,0
6395,2796.28,Cushion,afternoon,4,5% discount,0
6396,7650.59,Backpack,afternoon,7,10% discount,1
6397,9513.12,Coffee Mug,morning,0,5% discount,0
6398,3073.42,Coffee Mug,night,1,5% discount,1
6399,4218.81,Phone Case,morning,2,Free Shipping,0
6400,6419.14,T-Shirt,afternoon,2,10% discount,1
6401,4525.99,Cushion,morning,9,10% discount,0
6402,2726.19,Adidas Running Shoes,afternoon,6,5% discount,1
6403,1052.59,Jacket,night,6,Free Shipping,1
6404,3950.92,Phone Case|Phone Case,evening,9,5% discount,1
6405,17393.66,Cushion|Backpack,night,1,5% discount,0
6406,11309.83,Jacket|Phone Case,night,4,10% discount,1
6407,17870.89,Adidas Running Shoes|Backpack|Wristband,evening,7,5% discount,0
6408,6264.11,Nike Shoes,morning,6,10% discount,0
6409,4877.72,Sports Cap,morning,10,10% discount,1
6410,12247.87,Cushion|Jacket,evening,2,20% discount,0
6411,4180.78,Adidas Running Shoes,night,10,5% discount,0
6412,9506.23,Backpack,morning,2,10% discount,0
6413,5435.24,Phone Case|Jeans,morning,7,5% discount,0
6414,1193.88,Cushion,morning,2,5% discount,0
6415,5829.14,Coffee Mug,evening,7,5% discount,1
6416,3776.02,Earbuds,night,5,Free Shipping,1
6417,5356.32,Jeans,night,4,20% discount,0
6418,4312.29,Puma Sneakers,night,2,5% discount,0
6419,3675.41,Jacket|Nike Shoes,afternoon,10,Free Shipping,0
6420,16880.66,Earbuds|Phone Case|Cushion,night,8,Free Shipping,1
6421,7026.44,Earbuds,night,6,20% discount,0
6422,2595.94,Jacket,afternoon,8,20% discount,1
6423,9585.21,Adidas Running Shoes|Phone Case,night,8,10% discount,1
6424,6970.83,T-Shirt|Cushion,afternoon,10,Free Shipping,0
6425,11545.61,Coffee Mug|Cushion,afternoon,8,20% discount,0
6426,2737.38,Adidas Running Shoes,afternoon,4,Free Shipping,0
6427,6963.76,Phone Case|Nike Shoes|Cushion,morning,9,10% discount,1
6428,4124.19,Sports Cap,evening,10,5% discount,0
6429,9984.1,Puma Sneakers,evening,9,10% discount,0
6430,1655.19,Nike Shoes,morning,8,Free Shipping,1
6431,1737.0,Sports Cap,afternoon,6,10% discount,0
